push-ups and our split squats,1
balance,1
little plank rows,1
speed squat or a squat jump,1
squat jumps or speed jumps,1
Child's Pose,1
squat ,1
burpees and plank,1
hinges,1
little march,1
shoulder raise lunge,1
march whenever you have to,1
and a nice march,1
keep marching if you have to,1
we got straight punches,1
march it out ,1
and march,1
we march,1
touching knee raises,1
you can pump the march,1
power punches,1
fast march or run power punches,1
keep marching keep moving,1
let's punch,1
lunge,1
jump,1
crunch,1
plank ,1
push-up,1
a regular push-up,1
for low-impact you can just do the squat ,1
lunge slightly to one side,1
jogging in place ,1
we're doing some reverse lunges,1
modified push-up,1
bring it up to plank,1
a bit of a hop,1
a push up on your knees ,1
push up,1
full jump,1
a jumping jack ,1
a narrow squat ,1
our jogs,1
our marches,1
jogging in place ,1
a squat position ,1
some marches in place,1
add a bit of a hop,1
a wide squat ,1
a squat position ,1
the forward lunge ,1
lunge,1
high knees ,1
a bicep curl ,1
bicep curl ,1
we are gonna go into a squat ,1
reverse lunge,1
squat up ,1
we have squat,1
we have jumping jacks ,1
some high knees ,1
butt kickers,1
our jog,1
jumping jacks ,1
a jump,1
a jumping jack ,1
a jog in place,1
marches,1
give me that squat ,1
squat down ,1
squat a little,1
take a little hop,1
standing crunches ,1
walking plank ,1
do burpees with other jump,1
jogs,1
work those muscles ,2
get the cardio going abs working,2
the lower body,2
isolate the triceps on this one,2
all the other muscles are taking over,2
drive off those heels,2
squeeze the gluts up at the top,2
try your best not to hyperextend your back,2
to just come up until your upper body is in this nice straight line,2
make sure not to bounce your arms off the ground either,2
we're on to our feet for the next one,2
put our weight back in our hips little bend the knee,2
I'm going to bring my hips forward,2
so we're driving our hips backwards,2
all the way up hips forward,2
bringing your shoulders up to your ears,2
make sure you are driving those hips back,2
just a little bend in those knees,2
hips go back,2
keep that core tight,2
keep your core tight,2
shake those arms,2
both palms come up,2
curl those pinkies,2
hit those biceps,2
keep those shoulders back and square,2
bending at the hips first,2
bend at those elbows not moving the whole arm,2
at the top you're squeezing that back of the arm,2
squeezing your triceps up at the top,2
we're using that elbow as a lever ,2
so we're not moving that upper arm,2
just bend at the elbow,2
we're pulling back at those elbows,2
keeping our core nice and tight,2
you don't want your back getting loose,2
allowing your abs to relax,2
so we're driving off the heels,2
squeezing our glutes,2
right below your knees pop em and shrug,2
taking the weight back on our hips,2
don't take it to a place it feels awkward with your shoulders,2
core stays tight,2
"curling both at the same time
",2
curling those pinkies in,2
back on our hips,2
break at the hips every time,2
hips back,2
keep those feet flat,2
drive off the heels,2
elbows are up,2
only bend at those elbows ,2
extend and squeeze that back of the arm,2
squeeze those triceps,2
you can bring your hands up,2
bend those knees,2
you can bend those knees a little bit,2
take that foot outside of your hand,2
take the elbow down and then open it up,2
big spread through the chest,2
fully extend that leg back,2
place both hands on the ground,2
take the other foot outside,2
rest that knee or extend,2
walk those hands back,2
rest the knee on the ground,2
shoulders are back,2
let that knee just go a little past your toe,2
your heel comes up,2
