single leg deadlift like an airplane,1
similar to our you eccentrics that we did with our push-ups and our split squats,1
yeah if you're still working on the balance stay where we were in that first round,1
but if you're feeling pretty good I want to see that glass break,1
now we go little plank rows,1
in a speed squat or a squat jump whatever you want to do,1
squat jumps or speed jumps,1
so sit back into Child's Pose,1
when I say hold you're gonna hold it in a squat ,1
burpees and plank,1
okay we're going one more time on those hinges,1
little march,1
the next exercise is gonna be a shoulder raise lunge,1
march whenever you have to,1
and a nice march,1
keep marching if you have to,1
we got straight punches,1
march it out ,1
and march,1
and march,1
next up we've got oblique crunches,1
"we're gonna move back into the hook and
knees",1
and march,1
we march,1
next up touching knee raises,1
you can pump the march for the good,1
marching on in to the power punches,1
and march,1
fast march or run power punches and stars,1
and march,1
keep marching keep moving,1
let's punch let's work,1
alright moving to the lower body,2
we just want to isolate the triceps on this one,2
no swinging because now all of a sudden all the other muscles are taking over,2
drive off those heels,2
squeeze the gluts up at the top,2
try your best not to hyperextend your back,2
to just come up until your upper body is in this nice straight line,2
make sure not to bounce your arms off the ground either,2
we're on to our feet for the next one,2
either way we're going to put our weight back in our hips little bend the knee,2
I'm going to go all the way down and I'm going to bring my hips forward and shrug,2
so we're driving our hips backwards all the way up hips forward and then shrug bringing your shoulders up to your ears,2
make sure you are driving thosehips back just a little bend in those knees and hips go back,2
just be sure to keep that core tight also,2
keep your core tight,2
shake those arms,2
both palms come up,2
we're going to curl those pinkies in on the way up and then all the way back down again,2
so we're gonna hit those biceps next,2
keep those shoulders back and square,2
we're both bending at the hips first,2
we're only going to bend at those elbows not moving the whole arm,2
keep your core tight and at the top you're squeezing that back of the arm,2
squeezing your triceps up at the top,2
notice we're using that elbow as a lever ,2
so we're not moving that upper arm just bend at the elbow,2
we're pulling back at those elbows keeping our core nice and tight,2
you don't want your back getting loose or allowing your abs to relax,2
so we're driving off the heels and squeezing our glutes and pressing up at the same time,2
right below your knees pop em and shrug taking the weight back on our hips feeling that stretch and up and shrug,2
and what feels comfortable don't take it to a place it feels awkward with your shoulders,2
core stays tight doesn't matter either one whichever one you're doing still stays tight,2
"curling both at the same time
",2
curling those pinkies in,2
back on our hips making sure to break at the hips every time,2
hips back then squat that's the key,2
keep those feet flat drive off the heels,2
elbows are up only bend at those elbows ,2
extend and squeeze that back of the arm,2
squeeze those triceps,2
you can bring your hands up then you won't have the stability from the ground,2
"so place the foot on
the ground",2
bend those knees and walk it out into a high plank position,2
you can bend those knees a little bit for a little more space,2
let's go ahead and take that foot outside of your hand,2
I want you to take the elbow down and then open it up,2
big spread through the chest,2
all the way up fully extend that leg back if you feel comfortable,2
let's place both hands on the ground,2
let's take the other foot outside,2
you can rest that knee or extend,2
bend those knees,2
walk those hands back,2
roll yourself up nice and slow,2
you can rest the knee on the ground,2
"we'll drive through
the heel ",2
shoulders are back,2
you can let that knee just go a little past your toe,2
you don't want to go too far forward so your heel comes up,2
just want to really drive through that front heel to bring yourself back to standing position,2
