hey everybody it's your personal trainer,,HasFit
coach kozak here from has fake,,HasFit
and i'm claudia,,HasFit
and this is our beginner weight training routine,,HasFit
this routine is great for both men and women of a beginner fitness level,,HasFit
the only equipment required for this workout is a pair of dumbbells now,,HasFit
that weight of the dumbbells is going to be totally determined by your current fitness level,,HasFit
just remember it's much better to start light and work your way up than the other way around the only only other equipment that you may want for,,HasFit
this workout is a chair or a box for some of the modified movements,,HasFit
we're going to do the whole thing with you,,HasFit
ready to get this thing,,HasFit
going all right we're going to start with either a dumbbell crusher or a dumbbell tiro so if you want to do the easier modified versions you go and follow claudia,,HasFit
she's going to be using one dumbbell,,HasFit
i'm going to use two,,HasFit
so that's the main difference,,HasFit
i'm going to squeeze these together and i'm going to pull back and claudia is just going to interlock her fingers and pull back either way,,HasFit
we're both pulling back on our elbows,,HasFit
keeping those elbows tucked in nice and tight to the body pulling back we're keeping our core tight and straight and our upper body is on a 45 degree angle,,HasFit
now we're not going to count any repetitions today,,HasFit
i just want you to try to perform as many moves as you can in allotted time period work at your own pace but at the same time be sure to push yourself because nobody else can do it for you,,HasFit
three nice work keep it going pulling back on those elbows keeping them tight to your body in five four three two and one okay,,HasFit
we're going to go to the ground for the next one,,HasFit
it's going to be a combo movement,,HasFit
we're going to need both weights for this one,,HasFit
we're going to do a hip up plus chest press,,HasFit
we're going to drive off our heels and at the same time we're going to press the dumbbell straight up and back down getting a lot of different body parts worked in this one,,HasFit
so we're getting your hamstrings your glutes your lower back,,HasFit
your abs just shoulders triceps,,HasFit
the list goes on but it's a very efficient movement getting a lot of work in in a short period of time,,HasFit
drive off those heels,,HasFit
squeeze the gluts up at the top,,HasFit
try your best not to hyperextend your back to just come up until your upper body is in this nice straight line and make sure not to bounce your arms off the ground either nice work breathe one right into the next moving at a pace that you feel comfortable with you got it almost there,,HasFit
let's go five more seconds on this one and four three two one and done okay,,HasFit
we're on to our feet for the next one need both weights again,,HasFit
we're going to either do a stiff leg,,HasFit
deadlift plus shrug or claudia is going to show you an ar deal with chance for romanian deadlift,,HasFit
i didn't make that up,,HasFit
#NAME?,,HasFit
we're going to put our weight back in our hips little,,HasFit
bend the knee,,HasFit
i'm going to go all the way down,,HasFit
and i'm going to bring my hips forward and shrug claudia's just going to come,,HasFit
and bring her hands just below our knees and then repeat that same shrug,,HasFit
so we're driving our hips backwards,,HasFit
all the way up hips forward,,HasFit
and then shrug bringing your shoulders up to your ears,,HasFit
feel that stretching your hamstrings,,HasFit
if you're not feeling a stretch in the back of your leg then i want to make sure you drive in those hips back just a little bit in those knees and hips,,HasFit
go back again,,HasFit
another combo movement this one feet in hamstrings gluts lower back and your traps good and notice how both of us are keeping our backs,,HasFit
nice and straight on this movement so we're not breaking that straight line and punching over but keeping our back straight while we're kicking those hips back you got it almost done with this one five four three two and last one zero nice okay,,HasFit
so we're going to move on to some shoulder presses next,,HasFit
i'm gonna grab my box over here,,HasFit
claudia's going to grab our box,,HasFit
and i'm going to do this,,HasFit
one from a standing position so from the box,,HasFit
it's a little easier standing a little harder standing it forces me to use a little bit more stability and a little bit more core but overall very comparable movements,,HasFit
you decide which one is right for you if you don't feel comfortable the overhead quite yet grab a seat full range of motion on this one all the way up all the way down,,HasFit
stay nice and under control you want to fling or swing the dumbbells around keep your core tight,,HasFit
this is a strength training routine so we don't want to,,HasFit
i know you said work at your own pace,,HasFit
but we definitely don't want to make this a cardio and just start pumping out correct exactly right if you using a weight that you can just do,,HasFit
100 reps in this 30-second time period,,HasFit
then you up the weight nice okay not much time left on this one and five four three two and one nice all right,,HasFit
shake the arm,,HasFit
move this out of the way and we're going to move into a dumbbell curl so we're gonna hit those biceps next working on the gun show chloe's got to go and show her tank top on tonight with those guns anyway,,HasFit
firing my wife's guns okay,,HasFit
so we're going to do a curl,,HasFit
both palms come up,,HasFit
we're going to curl those pinkies in on the way up and then all the way back down again,,HasFit
this one's under control so that means we're not swinging up and flinging them back down right,,HasFit
it defeats the purpose,,HasFit
but instead i feel that time under tension feel those muscles contracting all the way up and all the way down you got it good closing give you a nice side view,,HasFit
keep those shoulders back and square,,HasFit
mm-hmm you got it,,HasFit
we're breathing just 10 more seconds left on this one flight through you got it and three two one and zero are moving to the lower body,,HasFit
claudia is going to grab her box or if you have a chair that works as well if you want to the modified version,,HasFit
i'm also going to lose a dumbbell,,HasFit
here yeah gigi exactly,,HasFit
she's only gonna use one way good point so she's going to do a goblet squats,,HasFit
she notice how she's holding the way up two hands and i got a new thumbs out,,HasFit
i'm not gonna do a dumbbell squat just with at my side so i'm going to go up,,HasFit
be able to get a little bit deeper,,HasFit
then doing the chair or box squat,,HasFit
but either way we're both bending at the hips first driving those hips back and then coming down until our hips are parallel to the ground,,HasFit
all the way up all the way down and i'm just touching the chair and coming right back up,,HasFit
i'm not sitting not resting exactly,,HasFit
i make sure you're bouncing,,HasFit
that's the other thing right,,HasFit
correct on swing off of this,,HasFit
if you guys still shave you hear the seat either or squatting make sure you keep those knees out,,HasFit
don't allow them to break your compress in nice work,,HasFit
how much left on this one,,HasFit
i know your legs are probably starting to feel it,,HasFit
i didn't forget about you,,HasFit
we got five four three two and one done okay,,HasFit
we're going to move on,,HasFit
to a dumbbell tricep kickback,,HasFit
we're gonna hit those triceps next save movement really just to put a mix up your weight find,,HasFit
what weight works for you on this one,,HasFit
so we're bent over our elbows are up,,HasFit
we're only going to bend at those elbows not moving the whole arm,,HasFit
keep your core tight and at the top,,HasFit
you're squeezing that back of the arm squeezing your triceps up at the top nice work notice,,HasFit
we're using that elbow as a lever,,HasFit
so we're not moving that upper arm,,HasFit
just bend at the elbow so i mean but as you're not going here right now singing no swinging because now all the sudden all the other muscles are taking over we just want to isolate the triceps on this one you got it ten more seconds,,HasFit
that's it guys are doing great,,HasFit
thank you so much for joining us today and for all of your hard work and three two one and done,,HasFit
okay we're going to the ground losing my weights body's going to lose your weights,,HasFit
i'm going to keep mine though we're going to do a dumbbell reach crunch so from a crunch position we're going to our feet on the ground,,HasFit
we're going to reach up to the ceiling,,HasFit
we're going our shoulder blades,,HasFit
off the ground and come back down to earth contracting the abs up at the top reaching up big and high you see i'm using my weights making it more difficult claudia,,HasFit
she's just using her body weight,,HasFit
you could also just use one way if you wanted to straight so again,,HasFit
it's all about making this your own coming back repeating it getting a little bit better every single time and that's how we improve that consistency,,HasFit
nice work reaching up,,HasFit
don't bounce off the ground stay under control you got it nice work nice work,,HasFit
we got 10 more seconds on this one beyond those abs start to work,,HasFit
that's a good thing,,HasFit
that's the feeling of improvement right there and three two one and zero okay,,HasFit
we're going to rest,,HasFit
that's the end of the first round,,HasFit
we got one more to go all right so it's a quick 20 second break,,HasFit
that doesn't give you much time,,HasFit
if you want,,HasFit
feel free to grab some water shake it loose,,HasFit
take a couple deep breaths,,HasFit
we're going to get right back into it all right so we got ten seconds,,HasFit
i'm going to grab my dumbbells,,HasFit
we're getting ready,,HasFit
we're starting with the row we're gonna doing my crusher row claudia's doing her t row and here we go,,HasFit
