a push up on your knees ,1
we march,1
jogs,1
a jumping jack ,1
marches,1
touching knee raises,1
lunge,1
we got straight punches,1
little plank rows,1
our marches,1
speed squat or a squat jump,1
a squat position ,1
modified push-up,1
crunch,1
bicep curl ,1
Child's Pose,1
power punches,1
a bicep curl ,1
for low-impact you can just do the squat ,1
jump,1
squat ,1
march whenever you have to,1
standing crunches ,1
squat down ,1
jogging in place ,1
hinges,1
push-up,1
we have squat,1
a narrow squat ,1
lunge slightly to one side,1
and a nice march,1
take a little hop,1
squat jumps or speed jumps,1
a bit of a hop,1
give me that squat ,1
let's punch,1
push-ups and our split squats,1
fast march or run power punches,1
a regular push-up,1
full jump,1
we have jumping jacks ,1
some high knees ,1
push up,1
some marches in place,1
do burpees with other jump,1
a jog in place,1
reverse lunge,1
squat a little,1
shoulder raise lunge,1
a jump,1
get those biceps by those ears,2
so feet go more narrow,2
keep your body as stiff as you can,2
make sure your core is tight ,2
reach through for those fingertips,2
take those feet more narrow,2
keep those arms going ,2
squeezing our glutes,2
touch one knee,2
so step those feet out as wide as you can ,2
bend those knees a little bit,2
put our weight back in our hips little bend the knee,2
keep that back flat,2
so look right past those fingertips ,2
break at the hips every time,2
drive the elbows back towards your hips,2
the tailbone tucked up,2
isolate the triceps on this one,2
straighten your legs ,2
arms come up ,2
rest that knee or extend,2
shoulders are back,2
rest the knee on the ground,2
you can be on your knees,2
stick that booty out,2
place your hands behind you,2
bend at those elbows not moving the whole arm,2
touch your toe with your opposite hand,2
keep those arms moving ,2
we're on to our feet for the next one,2
taking the weight back on our hips,2
take your feet about hip width,2
bring those shoulder blades off the ground,2
bringing the opposite elbow to knee,2
pump your arms ,2
arms moving,2
swing those legs around,2
curling those pinkies in,2
make sure your knee is in line with your heel,2
your heel comes up,2
alright peel those hips down nice and slow,2
peeling the hips off the ground,2
you can ride on those tippy toes,2
you can be on your toes for this,2
slowly lower those legs down,2
to just come up until your upper body is in this nice straight line,2
knee in line with that heel ,2
hit those triceps ,2
get that core strong,2
interlock those hands  ,2
little open up at the arms,2
hips go back,2
look past those fingertips squeeze squeeze,2
bring that knee up,2
we're gonna work the triceps ,2
walk those hands back,2
let's get that core tight,2
right foot planted,2
hover those knees nice and easy off the ground,2
flat back,2
roll your shoulders back ,2
chest up weight in the center ,2
back on our hips,2
driving the knees out,2
push energy through your heels,2
so we're not moving that upper arm,2
with the shoulders long down your back,2
squeeze your glutes ,2
drive through that front heel,2
make sure your body's in a straight line,2
keep that back flat drive it up,2
at the top you're squeezing that back of the arm,2
left hand first,2
make sure not to bounce your arms off the ground either,2
bring one knee to your chest,2
so we're driving off the heels,2
touch your toe with your opposite hand ,2
jump your feet forward and jump them back,2
feet a little wider than our hips,2
point your toes out ,2
chest is up,2
keep those shoulders back and square,2
I'm going to bring my hips forward,2
tap those toes ,2
you're gonna kick it back,2
squeeze those abs ,2
shoulder blades off the ground,2
take the other foot outside,2
fully extend that leg back,2
keep those hips squared forward,2
both palms come up,2
bring your feet apart ,2
bring the arms all the way up,2
hands press into the ground ,2
driving my knees out,2
hands out in front,2
touching knee,2
the abs in tight and in,2
elbows are up,2
core tight and we open up ,2
"curling both at the same time
",2
drop the knees side to side,2
bring those hands up,2
keep that chest up,2
just a little bend in those knees,2
keep that core strong,2
elbows in by your side ,2
keep that hollow in your belly,2
knees up ,2
extend the opposite leg,2
core tight back neutral and all muscles activate it,2
bring one leg forward one leg back,2
squeeze the gluts up at the top,2
keep that core tight ,2
keep those feet flat,2
"all right bring those feet
down ",2
work those muscles ,2
all the way up hips forward,2
let's get the knees up into the hands guys,2
"place your hands right
underneath your shoulders",2
get those knees up ,2
bending at the hips first,2
hit those biceps,2
keep that tailbone tucked,2
you can be on your toes for these,2
drive those elbows back and hold,2
bring one arm down by our armpit and one arm by our head,2
only bend at those elbows ,2
the lower body,2
"so the opposite hamstring we squeeze that
muscle between the knee and the bum it's called the hamstring",2
core stays tight,2
roll your wrists all the way down ,2
drive off the heels,2
shoulders back keep it strong,2
place both hands on the ground,2
we're pulling back at those elbows,2
it's okay if you need to go to your knees,2
press off that heel ,2
our elbows are up,2
squeezing your triceps up at the top,2
other side ,2
position elbows behind you ,2
just bend at the elbow,2
those hips sit in,2
bring up your knee up to hips level ,2
arms close arms wide arms close arms wide,2
hips back,2
so nice active shoulders,2
allowing your abs to relax,2
just tap the toes,2
keep that core tight,2
the fingertips are just grazing the back of your heels,2
squeeze those quads,2
full body ,2
don't take it to a place it feels awkward with your shoulders,2
make sure you are driving those hips back,2
extend and squeeze that back of the arm,2
keep the hip as level as you can,2
big spread through the chest,2
tap the toes,2
back toe is in line with the back heel,2
let that knee just go a little past your toe,2
press off the heel,2
keeping the ribcage down,2
chest up,2
bring that knee in ,3
just below the,3
all right swing those legs around,3
and come back down,3
parallel to the ground,3
now we're standing up,3
peel yourself up,3
"big reach big spread through the
chest take it back down",3
let's go down ,3
get those knees up ,3
and back to the middle ,3
"so place the foot on
the ground",3
keep those arms going,3
go ahead back to the middle again ,3
reach up to the ceiling,3
coming down to center,3
bring it back to center,3
take it back down,3
back towards,3
coming to the left,3
reaching up to the ceiling,3
on the way up,3
knees not going over your toes,3
all the way up all the way down,3
bring it back together,3
peel yourself up off the ground,3
let's bring ourselves up ,3
press those knuckles back towards the seat ,3
go as low as you can,3
each side,3
touch those toes down and out ,3
all the way down,3
down slow ,3
the other side the other side,3
so we'll swing it on around,3
off the ground,3
side step your arms just in front of you,3
so your feet are just going to go side to side,3
switch lower,3
curl and press ,3
down up,3
go back into the ground,3
lower and squeeze,3
so stepping it back ,3
touch the floor,3
go to the ground,3
going to the ground,3
down and up ,3
