hello everybody welcome back,1
thank you so much for joining me,1
today we are doing a beginner style 15 minute full body cardio workout with no equipment,1
so all you need today is yourself and a little bit of space around you,1
the way that this workout is structured today is we are going to have three mini circuits within our 15 minute workout,2
each of the exercises are going to be 30 seconds,2
each and we're not going to be taking any rest at all during the next 15 minutes but i promise it's going to fly by you guys are really going to enjoy this one,2
make sure that you can see your screen so you can follow along with me and without further ado,2
let's get to it all right guys,2
we're starting off nice and simple just with a jog in place like so you can bring those feet up to kick your bum or you can just keep it nice and small keep that core nice and tight and keep those arms moving all right next up,2
we're just gonna do some marches in place so bringing those knees up nice and high keeping that core nice and tight arms moving if you want to increase the intensity a little bit you can add a bit of a hope hear me all right next up feet nice and wide touching opposite toe coming up for a job all right next up,2
we're doing a jumping jack and then crunching bringing the opposite elbow to me out and in those arms nice and strong good all right next up four punches one,2
two three four coming down into a squat position holding one two three four up,2
get nice and low nice strong arms,2
all right we're going to repeat that all again so jogging in place that was circuit number,2
one we're gonna repeat circuit number one again and then we'll move into circuit number two each of our circuits are gonna start off with these three same exercises so our jogs our marches and our toe touch with the jump,2
all right five more seconds getting ready to go ontario jumping jacks out and might just ask crunchy to leave now with me good punches four one two three four down,2
if you want to modify this a little bit you can take it high and then just come slightly lower,2
you don't have to go all the way to the full spot,2
good going into circuit number two,2
we're starting off with those jogs marshes and toe touch,2
so we're just switching up our last two exercises in each of the circuits,2
keep those arms moving,2
keep that core tight gotta get those knees up touch those toes down and out and if you want to modify this a little bit you can ride on those tippy toes instead of taking a full jump rise,2
good all right,2
we're doing a jumping jack,2
two jumping jacks coming down to center for a narrow squat down and up one two one all right,2
we are headed to the ground,2
we're gonna do a push up on your knees,2
bring it up to a point,2
touch the toes back to center,2
push up up tap the toes,2
if you want to modify this you can stay here and just tap the toes or just hold plank,2
good all right that was circuit number two starting back again with our so jobs,2
get those knees up,2
keep those arms going keep that chest lifted core tight getting ready to touch our toes,2
shoot those arms all the way up above your head,2
good two jumping,2
jacks keep that chest lifted as you do your spot getting ready to head to the ground here,2
we go modified push-up,2
bring it up to plank,2
booties down tap,2
those toes is good,2
bring it up for circuit number three,2
just keep moving,2
keep those arms going,2
um don't forget you can have a bit of a hop in here,2
nice get ready to touch those toes,2
don't forget you can modify this by doing a rise while you're jumping so good we're staying,2
standing coming to one side reaching the diagonal bring that knee in two three switch,2
feel it in your ass exhale as you bring the knee in good,2
we're doing some reverse lunges,2
you're stepping back as you step back,2
arms come up and back to center down and center if you want to modify this if you're stepping into a half lunge here kind of together you can speed it up like this good all right back at it again jogging in place,2
try to control your breathing nice big inhales and big exhales,2
all right guys last time push it good reach for those toes down and up,2
okay last round give it all you got ten seconds good reach and dyingly three knees get those knees up,2
good lunge here,2
we go down and up arms up knees not going over your toes sitting to that heel,2
uh i hope you enjoyed this 15 minute beginner cardio workout,1
if you'd like to see more of my beginner videos make sure to check out the playlist below and also be sure to give this video a thumbs up,1
let me know your feedback,1
how you enjoyed it in the comments down below,1
and if you're new here hit that subscribe button and turn on your post notifications so you don't miss another workout from me and i will see you guys very soon bye you,1
