little,0
JJ,1
open,2
up,3
RP,4
at,5
IN,6
the,7
DT,8
arms,9
NNS,10
four,11
CD,12
three,13
two,14
one,15
switch,16
NN,17
so,18
RB,19
step,20
those,21
feet,22
out,23
as,24
wide,25
you,26
PRP,27
can,28
MD,29
back,30
toe,31
is,32
VBZ,33
in,34
line,35
with,36
heel,37
and,38
CC,39
then,40
coming,41
VBG,42
down,43
yeah,44
come,45
VBN,46
on,47
ten,48
seconds,49
engage,50
we,51
got,52
VBD,53
it,54
i,55
'm,56
VBP,57
going,58
to,59
TO,60
squeeze,61
VB,62
these,63
together,64
deep,65
breathes,66
ready,67
might,68
want,69
march,70
slow,71
this,72
's,73
POS,74
under,75
control,76
get,77
them,78
punches,79
powerfully,80
3,81
2,82
&,83
1,84
only,85
bend,86
elbows,87
just,88
speed,89
breathe,90
20,91
of,92
each,93
back-to-back,94
left,95
foot,96
planted,97
drive,98
off,99
heels,100
're,101
kind,102
doing,103
now,104
hold,105
low,106
squat,107
or,108
a,109
jump,110
all,111
PDT,112
way,113
hinge,114
break,115
glass,116
big,117
reach,118
spread,119
through,120
chest,121
JJS,122
take,123
peel,124
yourself,125
ground,126
bring,127
arm,128
by,129
our,130
PRP$,131
armpit,132
head,133
see,134
finish,135
keep,136
breathing,137
that,138
WDT,139
knee,140
your,141
rest,142
really,143
hits,144
whole,145
posterior,146
chain,147
straight,148
end,149
first,150
round,151
make,152
sure,153
body,154
whenever,155
WRB,156
need,157
hips,158
sit,159
second,160
okay,161
gon,162
na,163
go,164
five,165
zero,166
into,167
narrow,168
push-up,169
direction,170
not,171
quitting,172
me,173
another,174
combo,175
movement,176
done,177
good,178
work,179
wade,180
loving,181
extra,182
effort,183
alright,184
stand,185
tap,186
regular,187
reverse,188
lunge,189
'll,190
more,191
JJR,192
side,193
are,194
driving,195
nice,196
controlled,197
forward,198
let,199
over,200
using,201
elbow,202
lever,203
yup,204
pump,205
pain,206
stronger,207
than,208
've,209
twenty,210
hinges,211
what,212
WP,213
here,214
for,215
reaching,216
feel,217
free,218
adjust,219
weight,220
pace,221
show,222
us,223
how,224
high,225
moving,226
different,227
patterns,228
pulling,229
change,230
other,231
breaking,232
hunching,233
right,234
relax,235
but,236
burn,237
romanian,238
deadlift,239
RBR,240
front,241
leg,242
pull,243
10,244
have,245
plank,246
hollow,247
belly,248
inhale,249
exhale,250
team,251
about,252
keeping,253
both,254
weights,255
again,256
almost,257
there,258
start,259
few,260
last,261
do,262
n't,263
fling,264
swing,265
dumbbells,266
around,267
like,268
dig,269
ah,270
form,271
below,272
quads,273
safe,274
manner,275
dumbbell,276
crunch,277
marching,278
if,279
getting,280
loose,281
could,282
also,283
use,284
wanted,285
should,286
legs,287
chair,288
box,289
towel,290
core,291
yep,292
everyone,293
great,294
give,295
comfortable,296
ribcage,297
be,298
position,299
easy,300
ourselves,301
set,302
slightly,303
bent,304
warm,305
run,306
tailbone,307
tucked,308
strong,309
feeling,310
breaths,311
hydrate,312
fast,313
hip,314
switches,315
balance,316
upper,317
pause,318
middle,319
holding,320
yet,321
extend,322
opposite,323
swinging,324
rounds,325
without,326
literally,327
stiff,328
plus,329
shrug,330
staying,331
same,332
top,333
isolate,334
triceps,335
knees,336
bit,337
past,338
stay,339
oblique,340
crunches,341
curling,342
time,343
toes,344
shoulders,345
slowly,346
lower,347
angie,348
yes,349
ha,350
will,351
throw,352
bending,353
burpees,354
guys,355
view,356
30,357
level,358
lucky,359
wonderful,360
projectors,361
push,362
put,363
shoulder,364
blades,365
squeezing,366
glutes,367
punch,368
hands,369
much,370
press,371
turn,372
center,373
stars,374
seated,375
grab,376
butt,377
t,378
row,379
notice,380
sides,381
harder,382
totally,383
fine,384
desire,385
focused,386
engaged,387
look,388
power,389
biceps,390
ears,391
changing,392
40,393
actually,394
being,395
aware,396
backwards,397
recover,398
place,399
underneath,400
muscles,401
contracting,402
winner,403
win,404
long,405
try,406
explosion,407
many,408
energy,409
times,410
hit,411
moves,412
especially,413
used,414
new,415
best,416
stretch,417
catch,418
breath,419
ok,420
rush,421
tight,422
today,423
warrior,424
ahh,425
bounce,426
either,427
hand,428
water,429
workout,430
touch,431
floor,432
virtual,433
fives,434
next,435
focus,436
crisp,437
movements,438
was,439
when,440
say,441
push-ups,442
split,443
squats,444
EX,445
fingertips,446
grazing,447
every,448
single,449
muscle,450
squad,451
please,452
always,453
difference,454
between,455
boom,456
finisher,457
quick,458
ceiling,459
comes,460
straighten,461
remember,462
listen,463
signal,464
plenty,465
width,466
drop,467
my,468
pop,469
em,470
starts,471
abs,472
towards,473
taking,474
hover,475
which,476
after,477
rock,478
interweaving,479
agility,480
designed,481
tough,482
goblet,483
curl,484
pinkies,485
focusing,486
mind,487
determination,488
results,489
promise,490
thing,491
square,492
slowing,493
choice,494
shin,495
fold,496
plyo,497
jumping,498
parallel,499
buddy,500
excellent,501
job,502
ta,503
seat,504
wider,505
stable,506
60,507
find,508
from,509
somewhere,510
an,511
join,512
already,513
stagger,514
claudia,515
peeling,516
channeling,517
finishers,518
pretend,519
pushing,520
something,521
invisible,522
reset,523
behind,524
nobody,525
oh,526
lose,527
working,528
life,529
shake,530
breather,531
standing,532
cue,533
own,534
crusher,535
strength,536
rdl,537
came,538
personal,539
RBS,540
move,541
close,542
officially,543
raise,544
flip,545
kick,546
becomes,547
mental,548
easier,549
",",550
flat,551
health,552
hooking,553
away,554
ca,555
outside,556
fully,557
quad,558
determined,559
fun,560
slowed,561
allotted,562
period,563
UH,564
stretched,565
hamstrings,566
runs,567
everything,568
squeezed,569
active,570
touching,571
raises,572
bunch,573
momentum,574
involved,575
tuck,576
burpee,577
maybe,578
tricep,579
kickback,580
tank,581
glad,582
think,583
better,584
gets,585
