start,11
beginning,0
commencement,0
first,3
outset,0
get-go,0
kickoff,0
starting time,0
showtime,0
offset,0
starting,3
startle,0
jump,0
starting line,0
scratch,0
scratch line,0
starting signal,0
head start,0
get down,0
begin,3
get,22
start out,0
set about,0
set out,0
commence,0
lead off,0
depart,0
part,2
set forth,0
set off,0
take off,0
originate,0
initiate,0
start up,0
embark on,0
go,118
get going,0
take up,0
protrude,0
pop,1
pop out,0
bulge,0
bulge out,0
bug out,0
come out,0
ready,3
cook,0
fix,0
make,6
prepare,0
set up,0
gear up,0
set,2
quick,1
