isolate,0
VB,1
the,2
DT,3
triceps,4
NNS,5
on,6
IN,7
this,8
one,9
NN,10
feel,11
it,12
PRP,13
a,14
little,15
JJ,16
bit,17
in,18
that,19
back,20
do,21
VBP,22
n't,23
RB,24
just,25
throw,26
yourself,27
ground,28
into,29
try,30
to,31
TO,32
reach,33
ceiling,34
but,35
CC,36
then,37
we,38
've,39
got,40
VBN,41
twenty,42
seconds,43
three,44
CD,45
come,46
two,47
and,48
let,49
's,50
POS,51
go,52
five,53
four,54
all,55
right,56
through,57
for,58
those,59
fingertips,60
left,61
hand,62
first,63
alright,64
so,65
now,66
're,67
going,68
VBG,69
up,70
RP,71
hinges,72
look,73
at,74
speed,75
power,76
deep,77
breaths,78
hydrate,79
i,80
'm,81
also,82
lose,83
dumbbell,84
gon,85
na,86
take,87
breather,88
looking,89
good,90
their,91
PRP$,92
way,93
curl,94
pinkies,95
of,96
course,97
some,98
water,99
other,100
side,101
past,102
squeeze,103
more,104
JJR,105
time,106
bring,107
WDT,108
knee,109
VBZ,110
arm,111
movement,112
twinge,113
your,114
lower,115
keeping,116
our,117
core,118
nice,119
tight,120
yeah,121
there,122
EX,123
catch,124
breath,125
hip,126
switches,127
sit,128
hinge,129
forward,130
VBD,131
work,132
breathe,133
push,134
get,135
them,136
punches,137
out,138
powerfully,139
straight,140
down,141
these,142
together,143
keep,144
body,145
as,146
stiff,147
you,148
can,149
MD,150
foot,151
outside,152
jump,153
are,154
grazing,155
heels,156
low,157
bend,158
knees,159
coming,160
strong,161
allow,162
break,163
or,164
compress,165
'll,166
give,167
guys,168
view,169
here,170
be,171
toes,172
shoulder,173
raise,174
lunge,175
3,176
2,177
1,178
big,179
20,180
marching,181
fast,182
running,183
switch,184
taking,185
weight,186
hips,187
done,188
okay,189
plus,190
chest,191
press,192
few,193
tap,194
burn,195
﻿push-ups,196
split,197
squats,198
yes,199
with,200
hamstrings,201
warm,202
need,203
both,204
weights,205
next,206
shoulders,207
square,208
ribcage,209
crusher,210
row,211
last,212
40,213
off,214
not,215
about,216
doing,217
free,218
adjust,219
again,220
pause,221
middle,222
tempo,223
feels,224
flip,225
over,226
best,227
JJS,228
effort,229
is,230
what,231
WP,232
want,233
see,234
